Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Label,
16482,678,729,800,459,469,447,363,711,903,960,797,854,1308,1320,949,696,710,825,637,534,577,572,551,394,511,667,705,716,439,324,766,924,908,872,785,566,422,464,464,390,500,55,48,41,42,Default,
16498,678,729,799,460,470,447,364,711,903,960,797,854,1307,1319,948,696,711,826,637,534,577,572,552,395,514,668,706,717,440,324,766,924,910,872,786,566,423,464,465,390,501,56,47,41,44,Default,
16514,679,729,800,460,470,447,364,711,903,961,798,854,1307,1320,948,696,711,825,638,535,578,572,553,395,514,668,708,720,440,327,766,924,909,873,786,557,420,462,464,389,498,55,45,40,43,Default,
16530,680,732,802,462,472,449,365,712,905,962,799,857,1309,1321,949,696,710,825,638,534,578,573,553,396,515,669,708,720,440,326,767,925,910,874,786,564,422,464,464,392,500,54,47,41,44,Default,
16546,681,734,804,464,476,451,368,713,906,963,799,858,1311,1322,949,697,711,825,638,534,578,574,554,396,516,668,708,720,440,326,766,925,909,872,787,563,422,463,464,392,500,55,48,40,44,Default,
16562,684,735,805,464,476,451,367,714,907,965,800,858,1311,1324,950,698,711,825,638,534,579,574,555,397,515,669,709,721,441,326,768,926,910,874,787,561,423,464,464,393,499,57,46,41,43,Default,
16578,682,736,805,465,476,452,368,714,907,965,800,858,1313,1326,951,696,711,826,637,534,576,574,555,397,515,671,708,721,443,326,768,925,910,874,787,567,423,464,465,392,500,57,47,41,43,Default,
16594,685,735,804,465,476,453,368,713,907,965,800,855,1313,1324,951,696,711,825,638,535,578,574,555,396,516,671,710,721,442,327,768,926,911,875,787,563,424,465,466,393,501,54,47,38,45,Default,
16610,685,736,805,466,476,452,368,713,907,965,800,858,1313,1326,951,697,711,825,637,536,580,574,555,396,517,671,711,722,443,327,768,927,912,875,789,564,424,464,466,393,501,53,48,41,44,Default,
16626,684,736,805,466,478,453,368,713,906,965,800,857,1313,1323,953,696,710,824,634,536,580,572,555,396,516,671,710,723,443,327,768,927,911,876,787,563,423,465,466,392,501,55,47,41,44,Default,
16642,684,737,806,466,476,453,368,712,907,965,801,857,1313,1325,951,695,710,824,635,534,578,573,554,397,516,671,711,723,444,327,769,927,911,874,789,567,424,464,466,392,501,56,47,41,44,Default,
16658,685,737,807,466,477,453,368,714,907,966,801,857,1313,1325,951,694,709,824,636,534,578,573,554,397,516,671,711,725,444,327,768,926,912,874,788,564,423,464,464,393,500,56,48,42,44,Default,
16674,685,737,806,467,478,453,368,715,907,966,801,858,1314,1325,952,694,710,824,634,536,578,573,555,397,516,671,711,723,443,327,769,927,911,874,788,566,424,464,465,393,502,55,47,40,44,Default,
16690,684,737,807,466,477,453,369,714,908,965,801,857,1314,1325,953,694,709,822,635,535,580,574,555,399,516,671,712,724,445,328,770,927,912,876,790,566,425,466,467,395,501,55,47,41,44,Default,
16706,685,738,806,465,475,451,367,713,907,965,801,857,1312,1323,953,694,709,823,634,536,580,575,555,399,517,671,712,725,444,329,767,928,913,875,791,568,424,466,468,394,501,58,48,42,44,Default,
16722,685,737,807,465,475,452,367,714,907,965,802,857,1312,1323,952,692,708,822,635,535,579,574,555,399,516,672,711,725,444,328,768,928,913,877,791,569,426,466,467,394,502,55,48,41,44,Default,
16738,685,738,807,465,476,452,368,713,908,964,800,857,1313,1323,953,692,709,822,634,534,576,573,554,398,517,671,711,724,443,328,770,928,912,876,791,564,425,466,467,393,502,56,48,41,44,Default,
16754,686,740,808,467,478,454,368,715,908,966,800,858,1314,1326,953,693,709,823,635,534,578,574,554,398,517,672,711,723,444,328,769,928,912,876,791,565,426,465,465,393,501,55,45,41,44,Default,
16770,688,740,809,466,478,454,368,716,911,969,803,858,1317,1329,955,695,710,825,637,534,580,574,555,399,517,672,712,725,446,327,769,928,912,876,791,566,425,466,466,393,501,55,48,41,44,Default,
16786,688,740,810,466,478,454,370,717,912,970,804,860,1319,1331,957,696,713,826,637,537,580,576,556,399,518,672,711,725,445,327,770,928,913,878,791,569,427,467,467,394,502,55,48,41,44,Default,
16802,688,740,808,466,479,454,369,717,912,970,804,861,1320,1333,957,698,714,828,638,538,584,579,559,400,518,673,713,725,446,328,771,930,914,879,792,565,427,467,468,396,502,54,46,41,44,Default,
16818,687,738,808,464,476,451,368,716,912,968,804,861,1319,1333,959,696,714,829,639,539,582,580,560,401,518,674,713,727,447,328,771,930,916,881,794,567,426,468,469,395,503,59,48,41,44,Default,
16834,687,736,807,463,474,451,367,714,911,968,804,859,1319,1333,959,699,714,829,639,540,584,580,560,400,518,675,713,728,447,329,771,930,916,881,795,567,425,468,469,397,503,55,48,41,44,Default,
16850,687,737,808,464,475,451,368,716,911,969,805,862,1320,1333,961,699,715,829,639,541,584,580,560,400,518,674,713,728,447,329,769,931,916,881,794,567,426,468,470,397,503,57,48,41,44,Default,
16866,688,738,808,464,475,452,368,716,912,970,805,860,1321,1334,961,698,714,829,638,538,584,581,560,399,518,673,713,727,447,328,771,930,916,881,793,568,425,468,468,396,503,54,47,41,44,Default,
