Timestamp,Point0,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Label,
54802,1210,1259,1025,1652,2167,1699,1682,1570,1951,1908,1521,1094,1393,1398,1333,721,706,741,679,841,782,765,778,349,372,394,409,381,251,148,617,634,624,625,431,309,284,271,295,201,185,93,83,62,58,Default,
54818,1185,1239,1011,1616,2134,1673,1662,1538,1919,1873,1500,1077,1377,1386,1322,714,701,736,673,844,781,764,776,356,376,396,412,382,252,149,615,638,629,630,436,303,289,276,298,203,188,96,85,61,58,Default,
54834,1154,1212,991,1579,2099,1646,1634,1509,1892,1850,1480,1065,1369,1376,1309,713,699,733,671,842,780,764,777,354,372,395,412,381,254,149,620,642,632,633,439,309,289,278,301,206,191,94,82,61,58,Default,
54850,1119,1185,969,1476,2053,1612,1603,1464,1861,1821,1463,1043,1359,1368,1300,702,693,728,667,833,775,758,771,356,375,398,414,386,257,151,619,645,637,636,444,315,291,279,302,207,192,96,87,62,58,Default,
54866,1086,1151,945,1446,2025,1592,1579,1438,1836,1799,1446,1032,1351,1358,1289,696,684,721,661,834,774,758,771,361,374,399,416,385,261,153,616,648,641,640,447,312,290,277,301,208,194,97,83,62,59,Default,
54882,1065,1131,932,1428,2007,1579,1567,1409,1816,1783,1428,1021,1342,1351,1277,689,678,715,655,828,767,752,764,357,367,394,412,383,257,153,614,647,642,639,448,318,293,281,304,210,195,96,85,62,59,Default,
54898,1057,1123,926,1416,1994,1573,1556,1397,1802,1771,1417,1014,1336,1347,1272,686,676,713,653,825,764,751,762,359,370,396,414,384,261,153,617,648,640,640,448,319,294,282,306,211,195,98,86,62,58,Default,
54914,1029,1097,911,1392,1971,1556,1546,1385,1786,1761,1412,1014,1337,1351,1270,685,674,712,653,831,767,755,763,362,369,394,414,383,259,153,609,651,646,645,451,320,293,281,306,211,197,94,83,60,58,Default,
54930,1018,1086,902,1370,1949,1545,1529,1367,1772,1751,1403,1008,1337,1354,1273,688,679,717,656,833,774,762,771,368,371,397,416,387,266,157,626,660,657,655,458,327,298,287,312,216,202,95,83,61,58,Default,
54946,983,1051,878,1346,1921,1526,1508,1353,1756,1734,1393,1004,1334,1356,1272,692,679,719,656,836,776,766,775,370,375,403,424,393,270,158,627,663,662,659,461,334,301,290,315,219,203,94,83,61,62,Default,
54962,991,1063,886,1335,1906,1510,1504,1343,1744,1718,1388,1005,1336,1359,1275,689,681,721,659,837,778,767,775,374,379,409,429,399,273,160,628,669,666,666,465,326,302,291,316,221,206,95,78,60,57,Default,
54978,984,1053,876,1326,1898,1504,1498,1335,1736,1712,1384,1000,1334,1356,1272,686,681,718,656,836,775,766,775,375,380,410,430,400,274,161,627,670,667,667,468,333,303,292,318,223,207,94,82,61,58,Default,
54994,977,1044,870,1315,1888,1500,1491,1325,1726,1704,1376,995,1333,1358,1270,685,678,717,654,835,774,765,772,373,379,411,432,403,277,162,627,670,668,669,468,331,302,293,319,225,208,94,82,61,58,Default,
